Feature,Feature.1,Feature.2,Feature.3,Feature.4,Feature.5,Feature.6,Feature.7,Target,Target.1,Target.2,Target.3,Target.4,Target.5,Target.6,Target.7
0.49439,0.50411,0.67871,0.50203,0.698,0.48743,0.4992,0.51229,0.3702,0.6662,0.49548,0.51267,0.69174,0.63239,0.49765,0.48785
0.49474,0.50412,0.67818,0.50199,0.69733,0.48727,0.49863,0.5122,0.37103,0.66584,0.49547,0.51284,0.69163,0.63149,0.4977,0.48793
0.49498,0.50397,0.67764,0.50193,0.69697,0.48731,0.49835,0.51227,0.37149,0.6657,0.49562,0.51279,0.69125,0.63087,0.49776,0.48786
0.49548,0.50404,0.67735,0.50199,0.6966,0.48743,0.49797,0.5123,0.37226,0.66575,0.49555,0.51267,0.69124,0.63036,0.49769,0.48783
0.49589,0.5041,0.67687,0.50199,0.69601,0.48733,0.49742,0.51223,0.3731,0.66552,0.49549,0.51277,0.69117,0.62953,0.4977,0.4879
0.49616,0.50398,0.67633,0.50193,0.69557,0.48731,0.4971,0.51226,0.37366,0.66532,0.49561,0.51278,0.69083,0.62887,0.49776,0.48786
0.49659,0.50399,0.67599,0.50196,0.6952,0.48743,0.49675,0.51232,0.37434,0.66531,0.49559,0.51267,0.69074,0.62835,0.49772,0.48781
0.49703,0.50407,0.67555,0.50198,0.69468,0.48738,0.49624,0.51227,0.37516,0.66516,0.49552,0.51272,0.69068,0.62758,0.4977,0.48786
0.49734,0.50399,0.67502,0.50193,0.6942,0.48733,0.49589,0.51227,0.37581,0.66495,0.49559,0.51276,0.69039,0.6269,0.49775,0.48785
0.49772,0.50398,0.67466,0.50195,0.6938,0.48742,0.49555,0.51232,0.37645,0.66488,0.49561,0.51268,0.69026,0.62636,0.49774,0.4878
0.49814,0.50404,0.67423,0.50198,0.69333,0.48741,0.49507,0.5123,0.37721,0.66478,0.49554,0.51269,0.69019,0.62565,0.49771,0.48783
0.49851,0.50401,0.67373,0.50194,0.69283,0.48736,0.4947,0.51229,0.37793,0.66459,0.49558,0.51274,0.68993,0.62497,0.49774,0.48784
0.49885,0.50397,0.67334,0.50194,0.69239,0.48741,0.49436,0.51233,0.37857,0.66445,0.49561,0.51268,0.68979,0.62441,0.49774,0.48779
0.49925,0.50402,0.67292,0.50197,0.69197,0.48743,0.49391,0.51233,0.37928,0.66437,0.49556,0.51267,0.68969,0.62372,0.49771,0.4878
0.49965,0.50402,0.67243,0.50195,0.69146,0.48738,0.49353,0.51231,0.38003,0.66421,0.49557,0.51272,0.68947,0.62306,0.49773,0.48782
0.49997,0.50398,0.67203,0.50194,0.69099,0.48741,0.49318,0.51234,0.38068,0.66402,0.49561,0.51269,0.68932,0.62248,0.49774,0.48779
0.50035,0.50401,0.67161,0.50197,0.69059,0.48744,0.49275,0.51234,0.38134,0.66394,0.49558,0.51266,0.6892,0.62181,0.49772,0.48778
0.50076,0.50402,0.67114,0.50196,0.6901,0.4874,0.49239,0.51233,0.38211,0.66381,0.49557,0.5127,0.68899,0.62116,0.49772,0.4878
0.50109,0.50398,0.67073,0.50195,0.6896,0.48741,0.49203,0.51234,0.38278,0.66359,0.49561,0.51269,0.68884,0.62056,0.49773,0.48778
0.50144,0.504,0.6703,0.50197,0.6892,0.48744,0.49161,0.51236,0.3834,0.6635,0.49559,0.51266,0.6887,0.6199,0.49772,0.48777
0.50186,0.50401,0.66984,0.50197,0.68873,0.48741,0.49125,0.51234,0.38417,0.66338,0.49558,0.51269,0.6885,0.61927,0.49771,0.48778
0.50219,0.50399,0.66944,0.50196,0.68821,0.4874,0.49089,0.51235,0.38485,0.66316,0.4956,0.51269,0.68836,0.61867,0.49773,0.48777
0.50251,0.50399,0.669,0.50197,0.6878,0.48743,0.49048,0.51237,0.38546,0.66304,0.4956,0.51267,0.6882,0.61801,0.49772,0.48776
0.50293,0.50401,0.66855,0.50197,0.68735,0.48742,0.49014,0.51236,0.38621,0.66294,0.49558,0.51268,0.688,0.6174,0.49771,0.48776
0.50326,0.50399,0.66815,0.50196,0.68682,0.4874,0.48977,0.51236,0.38691,0.66271,0.4956,0.51269,0.68787,0.6168,0.49772,0.48776
0.50357,0.50398,0.6677,0.50197,0.68641,0.48742,0.48937,0.51237,0.3875,0.66257,0.49561,0.51268,0.6877,0.61614,0.49772,0.48775
0.50398,0.504,0.66726,0.50197,0.68597,0.48742,0.48903,0.51237,0.38823,0.66248,0.49559,0.51268,0.68749,0.61554,0.49771,0.48775
0.50432,0.50399,0.66686,0.50197,0.68544,0.48741,0.48866,0.51237,0.38894,0.66225,0.4956,0.51269,0.68736,0.61494,0.49771,0.48775
0.50462,0.50398,0.66641,0.50197,0.68502,0.48742,0.48827,0.51238,0.38952,0.66209,0.49562,0.51268,0.68719,0.61427,0.49771,0.48774
0.50502,0.50399,0.66596,0.50197,0.68459,0.48742,0.48794,0.51238,0.39023,0.662,0.49561,0.51268,0.68697,0.61369,0.49771,0.48774
0.50536,0.50398,0.66557,0.50197,0.68406,0.48741,0.48758,0.51238,0.39094,0.66178,0.49561,0.51269,0.68684,0.6131,0.49771,0.48774
0.50565,0.50397,0.66512,0.50197,0.68363,0.48741,0.48718,0.51238,0.39152,0.66161,0.49562,0.51268,0.68667,0.61243,0.49771,0.48773
0.50603,0.50397,0.66467,0.50198,0.68321,0.48742,0.48687,0.51239,0.39221,0.66152,0.49562,0.51268,0.68644,0.61185,0.4977,0.48773
0.50638,0.50397,0.66428,0.50197,0.68269,0.48741,0.48651,0.51239,0.39292,0.6613,0.49562,0.51269,0.68632,0.61127,0.49771,0.48773
0.50666,0.50396,0.66383,0.50197,0.68226,0.48741,0.48611,0.51239,0.39351,0.66113,0.49563,0.51269,0.68614,0.6106,0.49771,0.48773
0.50704,0.50396,0.66338,0.50197,0.68183,0.48742,0.48581,0.5124,0.39418,0.66103,0.49563,0.51268,0.6859,0.61003,0.4977,0.48772
0.50738,0.50397,0.663,0.50198,0.68132,0.48741,0.48545,0.51239,0.39489,0.66081,0.49563,0.51268,0.68578,0.60945,0.4977,0.48772
0.50766,0.50396,0.66255,0.50197,0.68088,0.48741,0.48506,0.5124,0.39547,0.66063,0.49564,0.51269,0.6856,0.60879,0.49771,0.48772
0.50802,0.50395,0.6621,0.50198,0.68046,0.48741,0.48476,0.5124,0.39614,0.66053,0.49564,0.51268,0.68536,0.60822,0.4977,0.48771
0.50836,0.50396,0.66171,0.50198,0.67995,0.48741,0.48442,0.5124,0.39683,0.66032,0.49564,0.51268,0.68523,0.60766,0.4977,0.48771
0.50864,0.50395,0.66126,0.50198,0.67951,0.48741,0.48403,0.51241,0.39741,0.66013,0.49565,0.51268,0.68505,0.607,0.4977,0.48771
0.509,0.50394,0.66081,0.50198,0.67909,0.48741,0.48373,0.51241,0.39807,0.66002,0.49565,0.51268,0.6848,0.60643,0.4977,0.4877
0.50933,0.50395,0.66043,0.50198,0.67859,0.48742,0.4834,0.51241,0.39876,0.65981,0.49565,0.51268,0.68467,0.60587,0.4977,0.4877
0.5096,0.50394,0.65998,0.50198,0.67815,0.48741,0.48302,0.51241,0.39934,0.65963,0.49566,0.51268,0.68449,0.60522,0.4977,0.4877
0.50996,0.50394,0.65953,0.50198,0.67772,0.48741,0.48272,0.51242,0.39999,0.65951,0.49566,0.51268,0.68424,0.60466,0.4977,0.48769
0.51028,0.50394,0.65915,0.50198,0.67722,0.48742,0.48239,0.51242,0.40067,0.6593,0.49566,0.51268,0.6841,0.60411,0.4977,0.48769
0.51056,0.50393,0.65871,0.50198,0.67679,0.48741,0.48202,0.51242,0.40125,0.65911,0.49566,0.51268,0.68392,0.60346,0.4977,0.48769
0.5109,0.50393,0.65826,0.50198,0.67636,0.48742,0.48173,0.51243,0.40189,0.65899,0.49567,0.51268,0.68367,0.6029,0.4977,0.48769
0.51122,0.50393,0.65788,0.50198,0.67587,0.48742,0.4814,0.51243,0.40256,0.65878,0.49567,0.51267,0.68353,0.60235,0.4977,0.48768
0.51149,0.50393,0.65743,0.50198,0.67543,0.48742,0.48103,0.51243,0.40313,0.65859,0.49567,0.51268,0.68334,0.60172,0.4977,0.48768
0.51183,0.50392,0.65698,0.50198,0.67501,0.48742,0.48075,0.51244,0.40378,0.65846,0.49568,0.51267,0.68309,0.60116,0.4977,0.48768
0.51214,0.50392,0.6566,0.50198,0.67451,0.48742,0.48043,0.51244,0.40444,0.65825,0.49568,0.51267,0.68294,0.60062,0.4977,0.48767
0.51241,0.50392,0.65616,0.50198,0.67408,0.48742,0.48006,0.51244,0.40501,0.65806,0.49568,0.51267,0.68276,0.59999,0.4977,0.48767
0.51275,0.50391,0.65571,0.50198,0.67365,0.48742,0.47978,0.51244,0.40565,0.65793,0.49569,0.51267,0.6825,0.59944,0.4977,0.48767
0.51305,0.50391,0.65533,0.50198,0.67316,0.48742,0.47947,0.51245,0.4063,0.65771,0.49569,0.51267,0.68235,0.5989,0.49769,0.48766
0.51332,0.50391,0.6549,0.50198,0.67273,0.48742,0.47911,0.51245,0.40686,0.65753,0.49569,0.51267,0.68216,0.59828,0.49769,0.48766
0.51365,0.50391,0.65445,0.50198,0.6723,0.48742,0.47883,0.51245,0.4075,0.65739,0.4957,0.51267,0.68191,0.59773,0.49769,0.48766
0.51395,0.5039,0.65407,0.50198,0.67181,0.48742,0.47853,0.51246,0.40815,0.65717,0.4957,0.51267,0.68175,0.5972,0.49769,0.48765
0.51421,0.5039,0.65363,0.50198,0.67138,0.48742,0.47817,0.51246,0.4087,0.65698,0.4957,0.51267,0.68156,0.59658,0.49769,0.48765
0.51454,0.5039,0.65319,0.50198,0.67096,0.48742,0.4779,0.51246,0.40933,0.65685,0.4957,0.51267,0.68131,0.59604,0.49769,0.48765
0.51483,0.5039,0.65281,0.50198,0.67046,0.48742,0.4776,0.51247,0.40997,0.65662,0.49571,0.51267,0.68115,0.59551,0.49769,0.48764
0.51508,0.50389,0.65237,0.50198,0.67004,0.48742,0.47725,0.51247,0.41052,0.65643,0.49571,0.51266,0.68096,0.5949,0.49769,0.48764
0.51541,0.50389,0.65193,0.50199,0.66961,0.48742,0.47698,0.51247,0.41115,0.65629,0.49571,0.51266,0.6807,0.59436,0.49769,0.48764
0.5157,0.50389,0.65155,0.50199,0.66912,0.48743,0.47668,0.51247,0.41179,0.65607,0.49572,0.51266,0.68054,0.59384,0.49769,0.48763
0.39104,0.56477,0.12834,0.90007,0.14962,0.89512,0.57403,0.45459,0.62214,0.18932,0.42093,0.10484,0.14982,0.34367,0.099735,0.56152
0.77063,0.30872,0.69122,0.5369,0.76396,0.48647,0.20482,0.72893,0.56408,0.89613,0.69159,0.50614,0.89653,0.41917,0.45554,0.2713
0.45836,0.51012,0.89305,0.38279,0.89606,0.37931,0.48983,0.53384,0.20293,0.79517,0.49303,0.6217,0.89556,0.76177,0.61674,0.46151
0.40045,0.54909,0.72305,0.49414,0.73295,0.49263,0.62531,0.43657,0.26116,0.6361,0.45012,0.50918,0.65291,0.7633,0.50808,0.56373
0.48102,0.50377,0.66415,0.54125,0.70579,0.51705,0.51322,0.51228,0.34818,0.66926,0.4948,0.48288,0.67169,0.6385,0.45828,0.48941
0.49998,0.49,0.72374,0.49939,0.74161,0.48642,0.48146,0.53301,0.34165,0.70565,0.50965,0.51316,0.7478,0.65038,0.49964,0.46692
0.47541,0.50144,0.73348,0.48956,0.75509,0.47876,0.51757,0.51132,0.31118,0.70061,0.49842,0.52131,0.73199,0.68515,0.51022,0.48835
0.47306,0.50794,0.71834,0.50235,0.74372,0.49005,0.52386,0.50653,0.31705,0.69178,0.49152,0.5102,0.7144,0.68093,0.49754,0.49368
0.4816,0.50469,0.7136,0.50512,0.73717,0.48949,0.51183,0.5116,0.32948,0.69153,0.49481,0.51064,0.71833,0.66797,0.49459,0.48868
0.4803,0.50155,0.71738,0.50028,0.74055,0.48714,0.51011,0.51443,0.32531,0.69284,0.49803,0.51288,0.72235,0.66881,0.49936,0.48564
0.48085,0.50347,0.71944,0.50053,0.74345,0.48877,0.51406,0.51272,0.32425,0.69618,0.49604,0.51132,0.72175,0.67375,0.49916,0.48737
0.48267,0.50538,0.71704,0.50225,0.73993,0.48775,0.5124,0.51121,0.32899,0.69442,0.49416,0.51242,0.72103,0.67062,0.49749,0.48896
0.48138,0.50354,0.71535,0.50131,0.7383,0.48724,0.51117,0.51227,0.32845,0.69186,0.49603,0.51286,0.71994,0.66825,0.49839,0.48786
0.48248,0.5035,0.71629,0.5015,0.74031,0.48884,0.51168,0.51314,0.32804,0.69463,0.49602,0.51125,0.72039,0.66961,0.49818,0.48698
0.48479,0.50504,0.71628,0.50207,0.73878,0.48805,0.51044,0.51214,0.33183,0.69487,0.4945,0.5121,0.72159,0.66852,0.49764,0.48802
0.48381,0.50415,0.71469,0.50144,0.73692,0.48699,0.50982,0.51198,0.33204,0.69234,0.49543,0.51314,0.72035,0.66667,0.49827,0.48815
0.48396,0.50374,0.71456,0.50161,0.73802,0.48825,0.51011,0.51282,0.33123,0.6936,0.4958,0.51185,0.71986,0.667,0.49807,0.48731
0.48615,0.50491,0.71478,0.50218,0.73719,0.48815,0.50902,0.51239,0.33428,0.69445,0.49463,0.512,0.72108,0.66629,0.49752,0.48777
0.48593,0.5045,0.71363,0.50171,0.7353,0.48702,0.50815,0.51199,0.33539,0.69242,0.49507,0.51311,0.72056,0.66455,0.49801,0.48815
0.48565,0.50388,0.7131,0.50164,0.73583,0.48774,0.50833,0.51258,0.33454,0.69278,0.49567,0.51237,0.71974,0.6644,0.49805,0.48755
0.48739,0.50472,0.71323,0.50216,0.7355,0.48802,0.5076,0.51245,0.33668,0.69381,0.49483,0.51212,0.72054,0.66397,0.49753,0.48771
0.4877,0.50468,0.7124,0.50191,0.73372,0.48709,0.50658,0.51201,0.3383,0.69231,0.4949,0.51305,0.7205,0.66237,0.4978,0.48813
0.48731,0.50401,0.71166,0.5017,0.73373,0.48738,0.50654,0.51239,0.33774,0.69206,0.49555,0.51273,0.71966,0.66182,0.498,0.48775
0.4886,0.50451,0.71166,0.5021,0.73369,0.48783,0.50608,0.51244,0.33913,0.69303,0.49504,0.5123,0.72005,0.66152,0.4976,0.48771
0.48924,0.5047,0.71105,0.50202,0.73219,0.48716,0.50508,0.51204,0.34092,0.69205,0.49487,0.51298,0.72025,0.66015,0.49769,0.48811
0.48892,0.50412,0.71023,0.50176,0.7318,0.48716,0.50481,0.51223,0.34074,0.69146,0.49545,0.51296,0.71951,0.6593,0.49794,0.4879
0.48981,0.50434,0.71006,0.50202,0.73185,0.48763,0.50451,0.51238,0.34162,0.69223,0.49523,0.5125,0.71957,0.659,0.49768,0.48776
0.49062,0.50463,0.70962,0.50206,0.73066,0.48722,0.50361,0.51208,0.34335,0.69169,0.49495,0.51292,0.71987,0.65787,0.49765,0.48807
0.49045,0.50419,0.70879,0.50182,0.73002,0.48705,0.50317,0.51213,0.34355,0.69097,0.49539,0.51307,0.71928,0.65685,0.49789,0.48801
0.49106,0.5042,0.70846,0.50195,0.73003,0.48746,0.50293,0.51232,0.34412,0.69148,0.49536,0.51266,0.7191,0.65649,0.49775,0.48782
0.4919,0.5045,0.70812,0.50205,0.72912,0.48727,0.50216,0.51211,0.34568,0.69125,0.49507,0.51286,0.71939,0.65556,0.49766,0.48803
0.49192,0.50423,0.70733,0.50186,0.72835,0.48703,0.5016,0.51208,0.34619,0.69055,0.49536,0.5131,0.71897,0.65447,0.49785,0.48806
0.49234,0.50412,0.70688,0.50189,0.72825,0.48733,0.50138,0.51226,0.34664,0.6908,0.49546,0.51279,0.71863,0.654,0.49781,0.48788
0.49314,0.50437,0.70657,0.50201,0.72756,0.48731,0.50073,0.51215,0.34798,0.69076,0.4952,0.51282,0.71885,0.65323,0.49769,0.488
0.49333,0.50424,0.70586,0.50188,0.72677,0.48706,0.50011,0.51207,0.34872,0.69016,0.49535,0.51306,0.71857,0.65214,0.49783,0.48807
0.49365,0.50407,0.70533,0.50186,0.72653,0.48725,0.49986,0.51221,0.34915,0.69021,0.49551,0.51286,0.71816,0.65157,0.49785,0.48793
0.49437,0.50426,0.70502,0.50197,0.72599,0.48732,0.49931,0.51218,0.35029,0.69025,0.49532,0.5128,0.71828,0.6509,0.49774,0.48796
0.4947,0.50422,0.70438,0.50189,0.72522,0.48712,0.49867,0.51208,0.35115,0.68978,0.49536,0.513,0.7181,0.64986,0.49781,0.48805
0.49499,0.50406,0.70379,0.50184,0.72487,0.48721,0.49838,0.51218,0.35166,0.68969,0.49552,0.5129,0.71769,0.6492,0.49787,0.48795
0.49561,0.50417,0.70346,0.50192,0.7244,0.48733,0.49791,0.5122,0.35262,0.68974,0.49541,0.51279,0.71771,0.64859,0.49778,0.48794
0.49602,0.5042,0.70288,0.5019,0.7237,0.48719,0.49728,0.51211,0.35354,0.6894,0.49538,0.51294,0.71759,0.64761,0.49781,0.48802
0.49633,0.50406,0.70228,0.50183,0.72325,0.48721,0.49694,0.51217,0.35414,0.68923,0.49552,0.51291,0.7172,0.64689,0.49787,0.48796
0.49686,0.50411,0.70191,0.50189,0.7228,0.48733,0.49652,0.51221,0.35498,0.68923,0.49547,0.51279,0.71714,0.64629,0.49781,0.48792
0.49732,0.50417,0.70138,0.50189,0.72217,0.48724,0.49591,0.51215,0.3559,0.689,0.49541,0.51288,0.71705,0.64538,0.49781,0.48798
0.49767,0.50407,0.70078,0.50183,0.72166,0.48722,0.49554,0.51217,0.35659,0.68878,0.49551,0.5129,0.71669,0.64463,0.49787,0.48796
0.49813,0.50407,0.70038,0.50186,0.7212,0.48732,0.49514,0.51222,0.35737,0.68873,0.49551,0.51279,0.71658,0.64402,0.49784,0.48791
0.49861,0.50414,0.69988,0.50189,0.72063,0.48729,0.49457,0.51219,0.35825,0.68856,0.49544,0.51283,0.71649,0.64317,0.49781,0.48795
0.49899,0.50408,0.69929,0.50184,0.72008,0.48724,0.49417,0.51219,0.35902,0.68835,0.4955,0.51288,0.71618,0.64241,0.49786,0.48795
0.49941,0.50406,0.69887,0.50185,0.7196,0.48732,0.49378,0.51223,0.35977,0.68823,0.49552,0.5128,0.71603,0.64178,0.49785,0.4879
0.49987,0.50412,0.69838,0.50188,0.71908,0.48731,0.49325,0.51222,0.36061,0.68811,0.49546,0.5128,0.71593,0.64097,0.49782,0.48792
0.50029,0.50409,0.69781,0.50185,0.71852,0.48726,0.49284,0.5122,0.36143,0.68791,0.49549,0.51285,0.71564,0.64021,0.49785,0.48793
0.50068,0.50406,0.69737,0.50185,0.718,0.48731,0.49244,0.51224,0.36217,0.68773,0.49553,0.5128,0.71548,0.63957,0.49785,0.48789
0.50112,0.5041,0.69688,0.50188,0.71751,0.48733,0.49193,0.51224,0.36295,0.68762,0.49548,0.51279,0.71536,0.63879,0.49782,0.48789
0.50157,0.5041,0.69633,0.50186,0.71695,0.48728,0.49152,0.51222,0.3638,0.68745,0.49549,0.51283,0.7151,0.63804,0.49784,0.48791
0.50195,0.50406,0.69588,0.50185,0.71641,0.48731,0.49112,0.51225,0.36456,0.68723,0.49553,0.51281,0.71493,0.63738,0.49785,0.48788
0.50236,0.50409,0.69539,0.50187,0.71593,0.48733,0.49063,0.51226,0.3653,0.68712,0.4955,0.51278,0.71478,0.63661,0.49783,0.48787
0.50283,0.50409,0.69485,0.50187,0.71539,0.4873,0.49022,0.51224,0.36616,0.68697,0.49549,0.51282,0.71454,0.63589,0.49783,0.48789
0.5032,0.50406,0.69439,0.50186,0.71481,0.4873,0.48982,0.51226,0.36693,0.68673,0.49552,0.51281,0.71437,0.63521,0.49784,0.48787
0.50358,0.50407,0.6939,0.50187,0.71435,0.48733,0.48935,0.51227,0.36764,0.6866,0.49551,0.51278,0.71421,0.63445,0.49783,0.48786
0.50406,0.50409,0.69337,0.50187,0.71382,0.48731,0.48895,0.51226,0.36849,0.68647,0.4955,0.51281,0.71397,0.63375,0.49782,0.48787
0.50443,0.50406,0.69292,0.50186,0.71323,0.4873,0.48853,0.51227,0.36928,0.68622,0.49552,0.51281,0.71381,0.63307,0.49784,0.48786
0.50479,0.50407,0.69241,0.50187,0.71276,0.48733,0.48807,0.51228,0.36996,0.68607,0.49552,0.51279,0.71363,0.63231,0.49783,0.48784
0.50526,0.50408,0.69189,0.50188,0.71224,0.48732,0.48769,0.51227,0.3708,0.68595,0.49551,0.5128,0.71338,0.63162,0.49782,0.48785
0.50564,0.50406,0.69144,0.50187,0.71165,0.4873,0.48727,0.51228,0.3716,0.68569,0.49552,0.51281,0.71323,0.63094,0.49783,0.48785
0.50599,0.50406,0.69093,0.50187,0.71117,0.48732,0.48682,0.51229,0.37227,0.68553,0.49553,0.51279,0.71304,0.63019,0.49783,0.48783
0.50645,0.50407,0.69042,0.50188,0.71067,0.48732,0.48644,0.51229,0.37309,0.68542,0.49552,0.5128,0.71279,0.62951,0.49782,0.48784
0.50683,0.50406,0.68997,0.50187,0.71007,0.4873,0.48603,0.51229,0.3739,0.68516,0.49553,0.51281,0.71264,0.62883,0.49782,0.48784
0.50716,0.50405,0.68945,0.50187,0.70959,0.48731,0.48558,0.5123,0.37456,0.68498,0.49554,0.5128,0.71244,0.62808,0.49782,0.48783
0.50761,0.50406,0.68894,0.50188,0.7091,0.48732,0.48521,0.5123,0.37536,0.68487,0.49553,0.5128,0.71218,0.62741,0.49782,0.48782
0.508,0.50405,0.6885,0.50188,0.7085,0.48731,0.48481,0.5123,0.37617,0.68461,0.49554,0.51281,0.71204,0.62674,0.49782,0.48783
0.50832,0.50404,0.68798,0.50188,0.70801,0.48731,0.48436,0.51231,0.37683,0.68442,0.49555,0.5128,0.71183,0.62599,0.49782,0.48782
0.50876,0.50405,0.68747,0.50188,0.70752,0.48732,0.484,0.51231,0.37761,0.6843,0.49554,0.5128,0.71157,0.62533,0.49781,0.48781
0.50914,0.50404,0.68703,0.50188,0.70693,0.48731,0.4836,0.51231,0.37841,0.68406,0.49555,0.5128,0.71142,0.62467,0.49782,0.48781
0.50946,0.50403,0.68651,0.50188,0.70644,0.48731,0.48316,0.51231,0.37908,0.68385,0.49556,0.5128,0.71122,0.62392,0.49782,0.48781
0.50989,0.50403,0.686,0.50188,0.70595,0.48732,0.48281,0.51232,0.37985,0.68373,0.49556,0.5128,0.71095,0.62326,0.49781,0.4878
0.51027,0.50403,0.68556,0.50188,0.70537,0.48731,0.48242,0.51232,0.38064,0.68349,0.49556,0.5128,0.7108,0.62262,0.49781,0.4878
0.51059,0.50403,0.68505,0.50188,0.70487,0.48731,0.48198,0.51232,0.3813,0.68328,0.49557,0.5128,0.71059,0.62187,0.49781,0.4878
0.511,0.50402,0.68453,0.50188,0.70439,0.48732,0.48164,0.51233,0.38206,0.68315,0.49557,0.5128,0.71031,0.62122,0.49781,0.48779
0.51138,0.50402,0.68409,0.50188,0.70381,0.48731,0.48125,0.51233,0.38284,0.68291,0.49557,0.5128,0.71016,0.62058,0.49781,0.48779
0.51169,0.50402,0.68358,0.50188,0.70331,0.48731,0.48082,0.51233,0.3835,0.6827,0.49558,0.5128,0.70995,0.61984,0.49781,0.48779
0.5121,0.50401,0.68307,0.50188,0.70282,0.48732,0.48048,0.51234,0.38425,0.68257,0.49558,0.51279,0.70967,0.61919,0.49781,0.48778
0.51247,0.50401,0.68263,0.50188,0.70225,0.48732,0.4801,0.51234,0.38503,0.68232,0.49558,0.51279,0.70951,0.61856,0.49781,0.48778
0.51278,0.50401,0.68212,0.50188,0.70175,0.48731,0.47967,0.51234,0.38569,0.68211,0.49559,0.5128,0.7093,0.61782,0.49781,0.48778
0.51318,0.504,0.68161,0.50188,0.70127,0.48732,0.47934,0.51235,0.38643,0.68197,0.49559,0.51279,0.70902,0.61718,0.49781,0.48777
0.51354,0.504,0.68117,0.50188,0.7007,0.48732,0.47897,0.51235,0.38719,0.68173,0.49559,0.51279,0.70885,0.61656,0.49781,0.48777
0.51385,0.504,0.68067,0.50188,0.7002,0.48732,0.47855,0.51235,0.38785,0.68151,0.4956,0.51279,0.70864,0.61583,0.49781,0.48777
0.51424,0.50399,0.68015,0.50188,0.69971,0.48732,0.47822,0.51236,0.38858,0.68137,0.4956,0.51279,0.70835,0.61519,0.49781,0.48776
0.5146,0.50399,0.67972,0.50189,0.69915,0.48732,0.47786,0.51236,0.38934,0.68112,0.4956,0.51279,0.70818,0.61457,0.49781,0.48776
0.5149,0.50399,0.67921,0.50189,0.69865,0.48732,0.47744,0.51236,0.38999,0.68091,0.49561,0.51279,0.70797,0.61385,0.49781,0.48775
0.51528,0.50399,0.6787,0.50189,0.69817,0.48732,0.47712,0.51236,0.39072,0.68076,0.49561,0.51279,0.70768,0.61322,0.49781,0.48775
0.51564,0.50398,0.67827,0.50189,0.6976,0.48732,0.47676,0.51237,0.39147,0.68051,0.49561,0.51279,0.70751,0.61261,0.4978,0.48775
0.51594,0.50398,0.67777,0.50189,0.69711,0.48732,0.47635,0.51237,0.39211,0.68029,0.49562,0.51279,0.70729,0.61189,0.4978,0.48774
0.51631,0.50398,0.67725,0.50189,0.69662,0.48732,0.47603,0.51237,0.39283,0.68014,0.49562,0.51279,0.707,0.61127,0.4978,0.48774
0.51666,0.50397,0.67682,0.50189,0.69606,0.48732,0.47568,0.51238,0.39358,0.67989,0.49562,0.51278,0.70682,0.61066,0.4978,0.48774
0.51695,0.50397,0.67632,0.50189,0.69557,0.48732,0.47528,0.51238,0.39421,0.67967,0.49563,0.51278,0.70661,0.60995,0.4978,0.48773
0.51733,0.50397,0.67581,0.50189,0.69508,0.48732,0.47497,0.51238,0.39493,0.67952,0.49563,0.51278,0.70631,0.60933,0.4978,0.48773
0.51767,0.50397,0.67538,0.50189,0.69452,0.48732,0.47462,0.51239,0.39566,0.67926,0.49563,0.51278,0.70613,0.60873,0.4978,0.48772
0.51796,0.50396,0.67488,0.50189,0.69403,0.48732,0.47423,0.51239,0.39629,0.67904,0.49564,0.51278,0.70591,0.60803,0.4978,0.48772
0.51833,0.50396,0.67437,0.50189,0.69355,0.48732,0.47392,0.51239,0.39701,0.67889,0.49564,0.51278,0.70562,0.60741,0.4978,0.48772
0.51866,0.50396,0.67394,0.50189,0.69299,0.48733,0.47358,0.5124,0.39774,0.67863,0.49564,0.51278,0.70543,0.60682,0.4978,0.48771
0.37712,0.57314,0.08199,0.94997,0.10295,0.94738,0.58606,0.44538,0.63717,0.14797,0.41077,0.052597,0.10322,0.32548,0.049926,0.57275
0.80681,0.28314,0.71439,0.54225,0.79752,0.48584,0.16616,0.75732,0.57177,0.94774,0.71727,0.50581,0.9452,0.40633,0.44925,0.24296
0.45306,0.51142,0.94594,0.3657,0.94758,0.3642,0.48853,0.53667,0.16236,0.83353,0.49222,0.63697,0.94724,0.79585,0.63383,0.45801
0.38724,0.5559,0.75005,0.49413,0.76003,0.49426,0.64368,0.42516,0.23007,0.65111,0.44322,0.50782,0.66826,0.79687,0.50848,0.57522
0.48016,0.5033,0.68355,0.54738,0.72994,0.52139,0.51391,0.51278,0.32957,0.69022,0.49512,0.47851,0.69154,0.6534,0.45212,0.48916
0.50126,0.48772,0.75334,0.49829,0.77225,0.48562,0.47811,0.53631,0.32066,0.73247,0.51195,0.5139,0.77971,0.66844,0.50065,0.46357
0.4726,0.50139,0.76409,0.48744,0.78727,0.47722,0.5206,0.51071,0.28564,0.72608,0.49851,0.52287,0.76052,0.70892,0.51239,0.4889
0.47007,0.50876,0.7459,0.50265,0.77342,0.49043,0.52735,0.50528,0.29306,0.71541,0.49067,0.50987,0.73992,0.70315,0.49729,0.49495
0.47994,0.50462,0.74061,0.50555,0.76621,0.48964,0.51314,0.5115,0.3071,0.71539,0.49485,0.51051,0.74478,0.68804,0.49417,0.48881
0.47846,0.50112,0.74542,0.49981,0.77054,0.48697,0.5114,0.51477,0.30203,0.71729,0.49846,0.51305,0.74966,0.68954,0.49983,0.4853
